lat1,lon1,name1,lat2,lon2,name2,is_similar
77.51718983769025,13.00688557209048,EXCPcptWVjQDHDvL,77.51736853534277,13.007648570666545,EXCPcptWVjQDHDv,1
77.45771223057824,13.049048998723936,hYsPwzsWDbYgAAnd,77.4572591850741,13.048868789146333,hYsPwzsWDbYgAAn,1
77.52563436623738,12.903649874787051,iBirySoxFodbfspi,77.52655160965199,12.90283270502096,iBirySoxFodbfsp,1
77.65687614716701,12.916859344014108,foBQznTbOvZwGG,77.65707709651004,12.9160135243753,foBQznTbOvZwGGB,1
77.70905832288875,12.935532821179532,BoWRiJHMgVOZyn,77.70823792133612,12.934809843663912,BoWRiJHMgVOZynC,1
77.54836973357557,13.03409997906234,JWNIUUseMnaVWvPJ,77.54835317134554,13.033313769896402,JWNIUUseMnaVWvP,1
77.70177179439922,12.905964997197907,vmYKIgypQphLue,77.70208383256251,12.906154495475825,vmYRKIgypQphLue,1
77.61589981519023,13.063284500984784,tlsRDyenYjfiYbUK,77.61535911099156,13.06380146830399,tlsRDyenYjfiYbU,1
77.70630752754191,13.0901966188809,LrEaXBaBUHuFKF,77.70678930030525,13.090573725452362,LrEaXBaBUHuFDKF,1
77.61713622125123,12.924823268681251,YQzsmFdVkFjZbU,77.61694440563363,12.924612559961144,YQzsmFdVkkFjZbU,1
77.52945916736772,12.891276205012945,inCrzStkJhIHruZW,77.52901057172971,12.891283296529656,inCrzStkJhIHruZ,1
77.6610249023718,13.072256320463248,bYMFRKTOMazfyk,77.66170721601408,13.072240106303129,bYgMFRKTOMazfyk,1
77.50312465644672,13.086237301537237,FZUkqAuiDMUieX,77.50319989769787,13.085665188024974,FZUkqAuiDMUiIeX,1
77.55392082512995,13.077114699221312,YyDnmnQNgNLHbk,77.55329507208381,13.0763559134357,YyDnmnQNgNNLHbk,1
77.69602333820866,12.91570875666308,MPkAbjnOmaLVtSAs,77.69536774255083,12.915538976714872,MPkAbjnOmaLVtSA,1
77.7267700231178,12.912778663820315,UeWCxnGiQPTgtp,77.72631326573816,12.911846453957054,gUeWCxnGiQPTgtp,1
77.53953787826526,13.02153875407158,iToPPNBfTeqcHW,77.53864401317307,13.021119488166278,izToPPNBfTeqcHW,1
77.65319778689569,13.017533331881992,YeFzfIhiXuUFhk,77.65418008305215,13.017918137439215,YeFzfIhiXAuUFhk,1
77.61170651122325,13.080746316090362,bobAlHgiBzdHqpLi,77.61090851682596,13.080989419145611,bobAlHgiBzdHqpL,1
77.5722059110061,12.934750268873785,jFQyLSNyfUKfGL,77.57286926308555,12.935488679467792,jFQyLSNyfUKfaGL,1
77.5924063595695,13.074780846055232,HiGoGvomqAAxJi,77.59234101804455,13.074193366854836,HiGoGovomqAAxJi,1
77.66361901833727,13.008533760805472,ZYVBgessPydqwf,77.66413822724977,13.008460134060677,YZYVBgessPydqwf,1
77.71969678234382,12.941884837803933,uKKGdMpjgQUitw,77.7197873410895,12.941795176538498,uKKGdDMpjgQUitw,1
77.48884706414246,13.072436994438869,KLdRHJbVmkUzCy,77.4885398848589,13.072393985724856,KLdRHJbBVmkUzCy,1
77.5443233684254,12.872372393574697,HEUYZNhvgbdSvbSM,77.54445018215583,12.872320417956518,HEUYZNhvgbdSvbS,1
77.50033363242599,12.993511955219354,phrVvUzQbBpsZrWm,77.50104984063324,12.992524838985895,phrVvUzQbBpsZrW,1
77.54252608254,13.02830805240264,oiWstFxbmBVpQcmN,77.54216165527444,13.028151391756492,oiWstFxbmBVpQcm,1
77.64633925330276,12.954411454606204,gXzVkoqhkpuiDN,77.64645652469443,12.955177725004775,FgXzVkoqhkpuiDN,1
77.73568404199497,12.962772445090788,dlGYsCncTOIbUCWf,77.73601477038098,12.963406487870826,dlGYsCncTOIbUCW,1
77.53251980071236,12.972650745910975,mELnBthNCaLGUe,77.5315563467282,12.972675820162095,mELynBthNCaLGUe,1
77.53338773947198,13.091526092564676,OcKtYUIhEZfdJIuL,77.53413690965868,13.090961532549082,OcKtYUIhEZfdJIu,1
77.64659808766282,12.994464758686316,EfvoTvengDneMC,77.64667406885678,12.995014367702746,EfvoTvengDneMlC,1
77.69436276748918,12.961087584109876,xOfoUDWJQRKFFppb,77.69532233883517,12.961013648575182,xOfoUDWJQRKFFpp,1
77.51776558035097,13.079941672339562,FOjEfvDZsKhmkTlR,77.5180890627327,13.079766230415276,FOjEfvDZsKhmkTl,1
77.44897584860219,13.063285395506282,RLiNSrtMhmhogbNp,77.44945010605133,13.063893343802514,RLiNSrtMhmhogbN,1
77.63321823976302,13.044042658030731,KorFCOfAjgYvbA,77.63275869552756,13.043271438215363,KorFCOfAjgYjvbA,1
77.66587774596061,13.066674567462035,RYagMaImRyhgBp,77.66514121817076,13.065979752789865,RYagMaImRyhgmBp,1
77.51120529645175,12.896928443080585,DivTzOebcLxMnzbw,77.51143340243038,12.896852266255197,DivTzOebcLxMnzb,1
77.52863614576692,12.901944679995594,qhCgUkLMhCKyrh,77.52888526089075,12.902901256604428,qhCbgUkLMhCKyrh,1
77.47579559432852,13.095215938194787,flqygxfxYkCExX,77.47566734557445,13.09493930828154,flqygxfxYkCExvX,1
77.58589710094938,13.060748663248908,QiWUEqkDqKcpvJ,77.58610803613405,13.061078958611333,QiWUEqbkDqKcpvJ,1
77.512630647073,12.999056630347832,urpEUjFxPCabEs,77.51319174081048,12.999860068300771,urpEUjFxPCabEvs,1
77.55435614860525,13.09336502707892,DpzWspgkbRIWxCAW,77.55360657623278,13.093203661247015,DpzWspgkbRIWxCA,1
77.57998186943725,12.975331894316955,DhYAYaiNRddBtI,77.58001520106545,12.974668498376271,DhYAYaitNRddBtI,1
77.67737800810785,13.06195570763222,FCIJEmEjzCpfkaSu,77.67655648965392,13.062421863008112,FCIJEmEjzCpfkaS,1
77.47089895946667,12.957067729055147,FqyPFvTMAoGaQf,77.47057648523156,12.957548237875116,FqyPFvTMAoGaQfe,1
77.72213418000469,12.870746033571224,vMAkTaNyHJYNGH,77.7230912972445,12.869964841704086,vMAkTaNyHJYNGHC,1
77.71012974855256,13.035903583140607,HxJLFSQVRESahX,77.71105495985886,13.035409787578333,HxJLFSQVRESgahX,1
77.59376400037469,12.995674163579396,VrfRpuzBUMDxjnup,77.59440726788323,12.99588543769757,VrfRpuzBUMDxjnu,1
77.67148347202631,13.007480941056537,JrYsUgGRlzTsFe,77.67170393913013,13.008021904528904,JrYsUgGRlzTsFce,1
77.53836273885835,12.99526078715054,HhwoXuhbFEDXuZ,77.53857617814393,12.99517508489142,HhwoXuJhbFEDXuZ,1
77.6315959761682,12.867388409242098,NuTTnVbCnAFtkQ,77.63231212551842,12.86677553035464,NuTTnVbCsnAFtkQ,1
77.45695599051528,12.943022080936917,SLBxdnPXZhVVbc,77.45619683307568,12.942079549704088,SLBxdnPXZhCVVbc,1
77.67429463794004,12.859610695224015,QQwiMBOsXKjKkD,77.67339576992164,12.858662632806102,QQwiMBOsXKjKkDR,1
77.54724393674952,12.888521714524977,fvKXyyJrqHiURP,77.54723408880979,12.889311956985456,fhvKXyyJrqHiURP,1
77.52775863927067,12.917660158196009,LVlSBNxEERIFHbMa,77.52818599842746,12.916683591993335,LVlSBNxEERIFHbM,1
77.56266521562083,12.914483096367908,GjnJbQtfRFTZftvl,77.56214560286442,12.91465789276929,GjnJbQtfRFTZftv,1
77.49425564095128,12.9134499966782,pqxDWIePiDUCOpVT,77.49459993934184,12.913487579037568,pqxDWIePiDUCOpV,1
77.64586014505738,13.052995157644348,sBekKTEtiVjJmwkK,77.64509554746418,13.053514960017758,sBekKTEtiVjJmwk,1
77.55984612679788,13.082962200565095,mzyXaIDiahUBmlll,77.55903282446408,13.08359705599434,mzyXaIDiahUBmll,1
77.5179264934555,13.02301250806919,puOQmLhHLiEOvB,77.51758777084792,13.022680920681143,jpuOQmLhHLiEOvB,1
77.50490134997185,12.969776324536449,qoiLyJBHIgAXOc,77.50550459202441,12.969820776953524,qoiVLyJBHIgAXOc,1
77.5251860863953,13.030698783040586,HmqofMelkAMeVZ,77.5258723139447,13.03125992834487,HmqofMelkAMeVVZ,1
77.55014854117415,13.070185796203075,qjTnVtTxUoYoREKH,77.54966477696242,13.069653301674771,qjTnVtTxUoYoREK,1
77.63558529107847,13.039263757529978,qZcJaoNCkccwFU,77.63512626782111,13.039489858768896,qZcJaWoNCkccwFU,1
77.55944800282654,13.027626289132067,opYpQLMQgFVIzakR,77.5599178698305,13.026909076832307,opYpQLMQgFVIzak,1
77.53820513056668,12.968373450448391,JxvnSpmsVoAJFF,77.53904928659495,12.968109465063971,JxmvnSpmsVoAJFF,1
77.52545080727535,12.875022467980722,iYOQOntLdIiUJWwW,77.5262908811676,12.874325396181636,iYOQOntLdIiUJWw,1
77.58831543980116,12.954494024386385,SkZYKkUsNEzIWm,77.58775992721449,12.95489063925341,SkZYKkUesNEzIWm,1
77.68695155813991,13.05054485784662,dGdWIMrVPnswAZPp,77.68646569364455,13.049900430849142,dGdWIMrVPnswAZP,1
77.63370275563237,12.915839965080629,sKElwdLVnLwjhZEh,77.63381620817631,12.916718300137974,sKElwdLVnLwjhZE,1
77.50736766689651,13.01494697343566,UiCTxOPUOjKDzVSv,77.5064565813964,13.015815311157189,UiCTxOPUOjKDzVS,1
77.45155166101104,12.941523613066405,KZOuWKDniFQPyYGN,77.45136624401472,12.942005489949864,KZOuWKDniFQPyYG,1
77.67396635346466,12.85895701233096,DliYnoziYgRbMm,77.67395942288005,12.859472230122783,DliYnoziYTgRbMm,1
77.5373242716602,13.090869584462109,SEndJOAxuyEYlGik,77.53718908778134,13.091157685371856,SEndJOAxuyEYlGi,1
77.66754385117903,12.916218988613483,RdVjNqLLaWjSbtNd,77.66754685149168,12.916679531920462,RdVjNqLLaWjSbtN,1
77.48912685451123,12.882783979777576,KzIfvPTxurZZysCi,77.48948074725351,12.88192155926852,KzIfvPTxurZZysC,1
77.6865224622835,13.033662665776715,JjxehSLQrTtpdTfL,77.68666332957568,13.033269777021284,JjxehSLQrTtpdTf,1
77.66038369359806,12.853558016708522,kxFfRCndxbkgRy,77.66079930279753,12.853649473284865,kxFfGRCndxbkgRy,1
77.61792260734282,13.012935653965982,XWhuUncPaQxFZJ,77.61696465653306,13.012127003201275,XWhuUncPaQDxFZJ,1
77.56996961254016,12.954072492019428,ShcayepooKtuENXF,77.5706376341551,12.955016172298505,ShcayepooKtuENX,1
77.64652201138601,12.866123354793952,yDnETDTcakXPjR,77.64573567673995,12.865852808112011,yDnETDTFcakXPjR,1
77.72986670476666,13.017379138526543,RgJPNhctVQZgKQRu,77.72928217597612,13.016911470339068,RgJPNhctVQZgKQR,1
77.60900243653833,13.022814394941411,ejCQtcUWeEJYLr,77.60940242610195,13.021914086053098,ejCQEtcUWeEJYLr,1
77.72587765395636,12.865073314391928,eqrszFwZnuGOfF,77.7268513096686,12.866006147878576,eqrszFwZnuGOfFB,1
77.73077087640463,12.905630442995934,iKYYqRWfxMXViyNm,77.73156885075352,12.90654206416963,iKYYqRWfxMXViyN,1
77.5218613530745,13.059353295416276,bAmxUvzUBXWGXW,77.52170744469275,13.059975739436076,bAmxUvqzUBXWGXW,1
77.56433396441798,13.02095228856197,HIrtTeSlAOZiJL,77.56362039184643,13.021362865579306,HTIrtTeSlAOZiJL,1
77.6646615275127,13.048157231593107,ksBcxQKcIKDSqdmA,77.66514358991732,13.04766859647699,ksBcxQKcIKDSqdm,1
77.70916444747154,12.988369055868551,EpBWbHmFBtBGau,77.70825251218618,12.987609846427407,EpdBWbHmFBtBGau,1
77.73549547823492,12.862297248449716,bkWeKyNOozeUQR,77.73519455046313,12.862582687726023,bokWeKyNOozeUQR,1
77.46534578445124,13.033235651173245,yntheIBrUHiqLkwN,77.46610633996264,13.033139261513796,yntheIBrUHiqLkw,1
77.65806270077212,12.980837311650683,PlrlygGPjUoPJyzU,77.65798929561883,12.98120675297451,PlrlygGPjUoPJyz,1
77.70256983136925,12.988500652698818,JvtckJIQxIzVvHFD,77.70327581387565,12.98792766609647,JvtckJIQxIzVvHF,1
77.69298217897035,13.010228112453047,viCdwELFiWmTcCoO,77.69290510698556,13.010587646710842,viCdwELFiWmTcCo,1
77.57654190061287,13.012750908195178,kpiJOtuklbWFrP,77.57602475445852,13.01368191106725,kVpiJOtuklbWFrP,1
77.67403741674363,12.976087488160545,WCyMdNPxHeywFY,77.67405660176033,12.975784905986178,yWCyMdNPxHeywFY,1
77.51914728425972,13.00594883394415,oLjzsQTspioseu,77.51971517244783,13.005154153732551,oLjzssQTspioseu,1
77.69486567533797,13.08460696647743,yJzUjiovgwcozKRa,77.69402077878888,13.083857992848955,yJzUjiovgwcozKR,1
77.55718557879638,12.936823347277524,DmoEGVGxnBJqzfLE,77.55724204430906,12.93757739266472,DmoEGVGxnBJqzfL,1
77.61573528375976,12.99196300139546,DcIgPwwIQXsJMMiV,77.6149647185306,12.991920627668106,DcIgPwwIQXsJMMi,1
77.69866510960895,12.863120925468523,vQKtYINpsLRmjoiw,77.69868038186048,12.862766865297584,vQKtYINpsLRmjoi,1
77.71482671289185,12.891354796113031,GsfQOFJAwNmHBRDl,77.71483400686463,12.8919238615595,GsfQOFJAwNmHBRD,1
77.61269657407195,13.015558554644365,wYEjEaLbQkVMarfU,77.61320070584875,13.016203719757842,wYEjEaLbQkVMarf,1
77.60225963500513,12.909058384159584,bdsoSrpXMhTFwp,77.60278778082221,12.909258941532936,bdsoSrpXMhTFwBp,1
77.69463774512867,13.063559320302458,QyMRkLclqDvThK,77.69531362610152,13.062686525217966,QoyMRkLclqDvThK,1
77.6105013431858,13.076402764228304,kssMnxzknoUrnFnY,77.61093079847831,13.07697524948042,kssMnxzknoUrnFn,1
77.69291068581991,12.905882905575826,gwxNKRBtYiYPPKet,77.69204221611335,12.906238460002596,gwxNKRBtYiYPPKe,1
77.6520131230271,13.055369789716694,uIRZmQEpyUSyer,77.65168234416197,13.055844890805156,VuIRZmQEpyUSyer,1
77.72690168867227,13.08888614929555,DQCGKtjZvLyhOR,77.72676781066322,13.088513320853169,DQCGKtjZvcLyhOR,1
77.51123832436494,12.97228583392031,kNRMrIyvyoGSpzel,77.5102719905642,12.97147314500736,kNRMrIyvyoGSpze,1
77.64868033131313,12.988922193271865,afAWcqVjjplgSL,77.64926212239095,12.98880106129512,GafAWcqVjjplgSL,1
77.59986131463947,13.080807369663804,wOJMIwLaUYvaQQqp,77.59915169981578,13.080842426280157,wOJMIwLaUYvaQQq,1
77.64608513158916,12.90912524655707,MXsoMLRlegeewe,77.64612949186012,12.910098399344866,MXnsoMLRlegeewe,1
77.56459696881036,12.930233488918123,ASqOhkMPLitAfiNZ,77.56540653420383,12.930941011503537,ASqOhkMPLitAfiN,1
77.52711724177506,12.910915769031211,ELFMjDZKiKDkPb,77.52786972078783,12.910840403138586,ELFMjDZKiiKDkPb,1
77.71401084427899,12.905160558064898,aqNNlWoCodCLuYdW,77.71410430790641,12.906143323987928,aqNNlWoCodCLuYd,1
77.51114129717854,13.089958061857082,xsEHjyAMSLanbYgQ,77.51183355679504,13.089424549689848,xsEHjyAMSLanbYg,1
77.70449909563578,12.854178749083156,iHBlwoLYfJsgDLZT,77.70362795653642,12.854149580624243,iHBlwoLYfJsgDLZ,1
77.70696259102989,12.996768824546452,iqHWzbFUVbqwhG,77.70747112680547,12.996433924125943,iqHWzbFUVbqwUhG,1
77.69050414999316,12.93654673206252,fsdXGxHnHLzUnN,77.69067535403254,12.937292172597155,fsdXGxHnHLzUgnN,1
77.44858646584969,13.038009856021208,bDlQrBBlvBsRsF,77.448155970344,13.037850627225406,bDlQrBBlvBsnRsF,1
77.47216409069716,13.027272768057053,QmFrnmsOeVrjUG,77.471214455221,13.02694877430667,QmFrnmsOeVrjhUG,1
77.6938775305894,12.980572746174138,dtlHxjIDZmWohg,77.69435644919821,12.98005291163789,dtlHxjIDZmWVohg,1
77.48094713243772,12.96846448662427,ArLDEMFbJmrTjm,77.4818224483452,12.96911887860233,ArLDEMFbJmHrTjm,1
77.4539852997639,12.975005023243206,obbZBObJJvNyfh,77.45495111396963,12.975360982634395,obbZBjObJJvNyfh,1
77.72102113202628,12.85259872893016,UknOBoSKPfoHvFqW,77.72182778321957,12.852620035866275,UknOBoSKPfoHvFq,1
77.74184134599516,13.094265681930978,wLOHSUaYbvJjTO,77.7424881862906,13.094261729179976,wLOHSUaYbvRJjTO,1
77.55407437958877,12.86191332857242,ziDUDocpITgivoVX,77.55441761537814,12.861798410384017,ziDUDocpITgivoV,1
77.73592420144634,12.876761444785991,gHgdweTaCxRSCKfv,77.73566202925383,12.876047468248233,gHgdweTaCxRSCKf,1
77.5473732656095,12.998841391374496,iGnHvKvSBWuzWK,77.54833954212313,12.998342184159752,iGnHvKvSBWuzWKI,1
77.66949710599981,12.99771025901301,batPEWlSDiRvIG,77.66976870956817,12.997677712567366,batPWEWlSDiRvIG,1
